,trip_id,route_id,latitude,longitude,timestamp,vehicle_id,timediff,humantime
1157897,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078614,1661,0,2019-01-21 19:20:14
1158068,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078620,1661,17,2019-01-21 19:20:20
1158237,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078645,1661,16,2019-01-21 19:20:45
1158406,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078668,1661,17,2019-01-21 19:21:08
1158575,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078693,1661,16,2019-01-21 19:21:33
1158731,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078719,1661,13,2019-01-21 19:21:59
1158817,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078745,1661,0,2019-01-21 19:22:25
1158911,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078747,1661,10,2019-01-21 19:22:27
1158999,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078767,1661,2,2019-01-21 19:22:47
1159169,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078776,1661,17,2019-01-21 19:22:56
1159344,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078800,1661,16,2019-01-21 19:23:20
1159505,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078824,1661,15,2019-01-21 19:23:44
1159856,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078849,1661,38,2019-01-21 19:24:09
1159930,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078897,1661,2,2019-01-21 19:24:57
1160019,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078900,1661,11,2019-01-21 19:25:00
1160104,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078922,1661,0,2019-01-21 19:25:22
1160271,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078924,1661,22,2019-01-21 19:25:24
1160694,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548078951,1661,55,2019-01-21 19:25:51
1160773,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079017,1661,0,2019-01-21 19:26:57
1160860,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079026,1661,3,2019-01-21 19:27:06
1160949,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079032,1661,9,2019-01-21 19:27:12
1161030,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079050,1661,3,2019-01-21 19:27:30
1161333,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079056,1661,44,2019-01-21 19:27:36
1161420,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079111,1661,1,2019-01-21 19:28:31
1161654,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079120,1661,29,2019-01-21 19:28:40
1161819,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079162,1661,13,2019-01-21 19:29:22
1161992,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.446910858154297,73.8587417602539,1548079187,1661,13,2019-01-21 19:29:47
1162154,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.447423934936523,73.85870361328125,1548079209,1661,16,2019-01-21 19:30:09
1162232,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.447423934936523,73.85870361328125,1548079236,1661,0,2019-01-21 19:30:36
1162402,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.447423934936523,73.85870361328125,1548079240,1661,21,2019-01-21 19:30:40
1162574,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.447423934936523,73.85870361328125,1548079269,1661,15,2019-01-21 19:31:09
1162671,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.447423934936523,73.85870361328125,1548079296,1661,1,2019-01-21 19:31:36
1162758,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.447423934936523,73.85870361328125,1548079298,1661,11,2019-01-21 19:31:38
1162846,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.44807243347168,73.85845947265625,1548079320,1661,1,2019-01-21 19:32:00
1163012,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.44807243347168,73.85845947265625,1548079325,1661,20,2019-01-21 19:32:05
1163089,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.44807243347168,73.85845947265625,1548079345,1661,11,2019-01-21 19:32:25
1163171,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.448619842529297,73.85831451416016,1548079369,1661,-1,2019-01-21 19:32:49
1163341,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.449607849121094,73.85813903808594,1548079378,1661,16,2019-01-21 19:32:58
1163502,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.449844360351562,73.85809326171875,1548079398,1661,19,2019-01-21 19:33:18
1163582,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.450984954833984,73.85798645019531,1548079427,1661,2,2019-01-21 19:33:47
1163667,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.451147079467773,73.8580093383789,1548079430,1661,11,2019-01-21 19:33:50
1163913,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.4515380859375,73.85807037353516,1548079449,1661,28,2019-01-21 19:34:09
1164171,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.452865600585938,73.8582534790039,1548079479,1661,35,2019-01-21 19:34:39
1164347,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.454893112182617,73.85855865478516,1548079523,1661,15,2019-01-21 19:35:23
1164523,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.456146240234375,73.85848999023438,1548079546,1661,18,2019-01-21 19:35:46
1164691,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.457239151000977,73.85826110839844,1548079573,1661,16,2019-01-21 19:36:13
1164863,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.457660675048828,73.858154296875,1548079600,1661,14,2019-01-21 19:36:40
1165037,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.457700729370117,73.85814666748047,1548079625,1661,15,2019-01-21 19:37:05
1165220,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.45931625366211,73.85796356201172,1548079649,1661,15,2019-01-21 19:37:29
1165308,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.46030616760254,73.85799407958984,1548079677,1661,1,2019-01-21 19:37:57
1165397,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.46055793762207,73.85800170898438,1548079680,1661,12,2019-01-21 19:38:00
1165482,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.462026596069336,73.85807037353516,1548079703,1661,1,2019-01-21 19:38:23
1165566,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.46224021911621,73.85806274414062,1548079706,1661,10,2019-01-21 19:38:26
1165647,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.463109970092773,73.85806274414062,1548079728,1661,0,2019-01-21 19:38:48
1165737,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.463308334350586,73.85808563232422,1548079731,1661,10,2019-01-21 19:38:51
1165817,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.463762283325195,73.8580322265625,1548079753,1661,0,2019-01-21 19:39:13
1165906,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.463762283325195,73.8580322265625,1548079755,1661,10,2019-01-21 19:39:15
1165991,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.463762283325195,73.8580322265625,1548079774,1661,3,2019-01-21 19:39:34
1166076,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.464046478271484,73.85802459716797,1548079780,1661,8,2019-01-21 19:39:40
1166152,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.464046478271484,73.85802459716797,1548079799,1661,1,2019-01-21 19:39:59
1166248,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.464046478271484,73.85802459716797,1548079805,1661,7,2019-01-21 19:40:05
1166339,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.464046478271484,73.85802459716797,1548079824,1661,0,2019-01-21 19:40:24
1166523,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.464046478271484,73.85802459716797,1548079830,1661,20,2019-01-21 19:40:30
1166704,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.464696884155273,73.85789489746094,1548079859,1661,16,2019-01-21 19:40:59
1166796,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.465648651123047,73.85780334472656,1548079883,1661,6,2019-01-21 19:41:23
1166888,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.465984344482422,73.85780334472656,1548079902,1661,0,2019-01-21 19:41:42
1167054,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.466684341430664,73.8577880859375,1548079908,1661,20,2019-01-21 19:41:48
1167224,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.46812629699707,73.85760498046875,1548079938,1661,15,2019-01-21 19:42:18
1167317,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.46812629699707,73.85760498046875,1548079955,1661,11,2019-01-21 19:42:35
1167399,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.469520568847656,73.85726165771484,1548079979,1661,1,2019-01-21 19:42:59
1167494,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.47068214416504,73.8568115234375,1548079985,1661,9,2019-01-21 19:43:05
1167583,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.471384048461914,73.85662841796875,1548080004,1661,4,2019-01-21 19:43:24
1167676,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.473384857177734,73.85618591308594,1548080015,1661,6,2019-01-21 19:43:35
1167850,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.474172592163086,73.856201171875,1548080033,1661,15,2019-01-21 19:43:53
1167940,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.474172592163086,73.856201171875,1548080060,1661,2,2019-01-21 19:44:20
1168032,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.474172592163086,73.856201171875,1548080063,1661,15,2019-01-21 19:44:23
1168215,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.474172592163086,73.856201171875,1548080084,1661,20,2019-01-21 19:44:44
1168313,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.47495460510254,73.856201171875,1548080114,1661,3,2019-01-21 19:45:14
1168393,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.475082397460938,73.85619354248047,1548080117,1661,13,2019-01-21 19:45:17
1168567,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.475448608398438,73.85618591308594,1548080138,1661,20,2019-01-21 19:45:38
1168654,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.476045608520508,73.85623168945312,1548080169,1661,1,2019-01-21 19:46:09
1168819,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.477176666259766,73.85697937011719,1548080179,1661,18,2019-01-21 19:46:19
1168899,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.478120803833008,73.857177734375,1548080202,1661,8,2019-01-21 19:46:42
1168979,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.478120803833008,73.857177734375,1548080221,1661,1,2019-01-21 19:47:01
1169142,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.478120803833008,73.857177734375,1548080227,1661,21,2019-01-21 19:47:07
1169320,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.479177474975586,73.857177734375,1548080257,1661,18,2019-01-21 19:47:37
1169487,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.47995376586914,73.85713958740234,1548080279,1661,22,2019-01-21 19:47:59
1169659,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.481544494628906,73.85710144042969,1548080310,1661,15,2019-01-21 19:48:30
1169745,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.48358726501465,73.85736846923828,1548080335,1661,2,2019-01-21 19:48:55
1169835,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.484439849853516,73.85747528076172,1548080341,1661,10,2019-01-21 19:49:01
1170003,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.486255645751953,73.85747528076172,1548080364,1661,13,2019-01-21 19:49:24
1170189,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.486791610717773,73.85740661621094,1548080388,1661,16,2019-01-21 19:49:48
1170374,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.486791610717773,73.85740661621094,1548080413,1661,18,2019-01-21 19:50:13
1170467,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.486791610717773,73.85740661621094,1548080440,1661,5,2019-01-21 19:50:40
1170568,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.487239837646484,73.8573989868164,1548080459,1661,0,2019-01-21 19:50:59
1170657,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.487825393676758,73.85740661621094,1548080465,1661,9,2019-01-21 19:51:05
1170742,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.488855361938477,73.85731506347656,1548080487,1661,0,2019-01-21 19:51:27
1170830,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.489002227783203,73.8572998046875,1548080490,1661,11,2019-01-21 19:51:30
1171017,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.489002227783203,73.8572998046875,1548080514,1661,16,2019-01-21 19:51:54
1171198,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.489002227783203,73.8572998046875,1548080539,1661,19,2019-01-21 19:52:19
1171296,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.489652633666992,73.85742950439453,1548080564,1661,7,2019-01-21 19:52:44
1171390,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.489652633666992,73.85742950439453,1548080583,1661,3,2019-01-21 19:53:03
1171491,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.49095344543457,73.85758972167969,1548080592,1661,8,2019-01-21 19:53:12
1171586,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.491968154907227,73.85760498046875,1548080613,1661,2,2019-01-21 19:53:33
1171687,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.492069244384766,73.85762023925781,1548080616,1661,15,2019-01-21 19:53:36
1171776,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.492748260498047,73.8576889038086,1548080641,1661,6,2019-01-21 19:54:01
1171867,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.493314743041992,73.85774993896484,1548080660,1661,1,2019-01-21 19:54:20
1171956,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.49367332458496,73.8577880859375,1548080668,1661,8,2019-01-21 19:54:28
1172057,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.494123458862305,73.85789489746094,1548080687,1661,3,2019-01-21 19:54:47
1172153,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.495153427124023,73.85797119140625,1548080692,1661,13,2019-01-21 19:54:52
1172327,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.495969772338867,73.8580093383789,1548080717,1661,18,2019-01-21 19:55:17
1173759,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.496627807617188,73.8580322265625,1548080744,1661,229,2019-01-21 19:55:44
1173858,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548080988,1661,0,2019-01-21 19:59:48
1173954,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548081000,1661,3,2019-01-21 20:00:00
1174042,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548081014,1661,3,2019-01-21 20:00:14
1174134,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548081030,1661,0,2019-01-21 20:00:30
1174224,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548081041,1661,3,2019-01-21 20:00:41
1174310,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548081058,1661,1,2019-01-21 20:00:58
1175136,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548081061,1661,136,2019-01-21 20:01:01
1175309,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.498659133911133,73.85812377929688,1548081207,1661,19,2019-01-21 20:03:27
1175398,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500009536743164,73.8582763671875,1548081241,1661,0,2019-01-21 20:04:01
1175497,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500316619873047,73.85839080810547,1548081253,1661,3,2019-01-21 20:04:13
1175588,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500316619873047,73.85839080810547,1548081269,1661,2,2019-01-21 20:04:29
1175673,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500661849975586,73.85883331298828,1548081273,1661,13,2019-01-21 20:04:33
1175848,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500669479370117,73.85894012451172,1548081292,1661,24,2019-01-21 20:04:52
1175934,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500473022460938,73.86051940917969,1548081324,1661,6,2019-01-21 20:05:24
1176018,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.50042152404785,73.86083984375,1548081343,1661,2,2019-01-21 20:05:43
1176102,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.50039291381836,73.86091613769531,1548081348,1661,11,2019-01-21 20:05:48
1176269,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500324249267578,73.86116027832031,1548081373,1661,16,2019-01-21 20:06:13
1176354,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.500324249267578,73.86116027832031,1548081402,1661,2,2019-01-21 20:06:42
1176431,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.50010108947754,73.86187744140625,1548081405,1661,13,2019-01-21 20:06:45
1176513,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.499980926513672,73.86268615722656,1548081431,1661,1,2019-01-21 20:07:11
1176596,NORMAL_42_Katraj To Bhakti Shakti_Up-1800_0,42,18.499980926513672,73.86268615722656,1548081437,1661,10,2019-01-21 20:07:17
1176755,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.499980926513672,73.86268615722656,1548081461,1661,15,2019-01-21 20:07:41
1176842,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.499916076660156,73.86386108398438,1548081486,1661,5,2019-01-21 20:08:06
1176928,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.49989891052246,73.86433410644531,1548081505,1661,1,2019-01-21 20:08:25
1177016,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.500049591064453,73.86528778076172,1548081511,1661,10,2019-01-21 20:08:31
1177193,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.50018882751465,73.86583709716797,1548081530,1661,22,2019-01-21 20:08:50
1177351,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.501270294189453,73.86811828613281,1548081564,1661,18,2019-01-21 20:09:24
1177523,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.501550674438477,73.86892700195312,1548081589,1661,20,2019-01-21 20:09:49
1177676,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.501550674438477,73.86892700195312,1548081620,1661,16,2019-01-21 20:10:20
1177757,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.50246238708496,73.86897277832031,1548081643,1661,6,2019-01-21 20:10:43
1177842,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.50294303894043,73.86885070800781,1548081663,1661,0,2019-01-21 20:11:03
1178000,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.503925323486328,73.86869049072266,1548081666,1661,24,2019-01-21 20:11:06
1178084,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.504650115966797,73.86861419677734,1548081702,1661,1,2019-01-21 20:11:42
1178246,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.50626564025879,73.8685073852539,1548081714,1661,14,2019-01-21 20:11:54
1178498,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.506887435913086,73.86843872070312,1548081740,1661,29,2019-01-21 20:12:20
1178591,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.508180618286133,73.86824035644531,1548081781,1661,2,2019-01-21 20:13:01
1178685,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.508331298828125,73.86822509765625,1548081784,1661,13,2019-01-21 20:13:04
1178861,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.509552001953125,73.8681869506836,1548081809,1661,15,2019-01-21 20:13:29
1178941,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.510597229003906,73.86833190917969,1548081836,1661,2,2019-01-21 20:13:56
1179027,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.51093292236328,73.86841583251953,1548081853,1661,0,2019-01-21 20:14:13
1179195,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.511028289794922,73.8684310913086,1548081864,1661,18,2019-01-21 20:14:24
1179277,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.512527465820312,73.8687515258789,1548081889,1661,7,2019-01-21 20:14:49
1179352,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.513086318969727,73.86872100830078,1548081908,1661,1,2019-01-21 20:15:08
1179436,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.513635635375977,73.86868286132812,1548081913,1661,9,2019-01-21 20:15:13
1179522,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.514202117919922,73.86868286132812,1548081935,1661,0,2019-01-21 20:15:35
1179609,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.514766693115234,73.86865997314453,1548081941,1661,8,2019-01-21 20:15:41
1179793,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.515295028686523,73.86865234375,1548081962,1661,15,2019-01-21 20:16:02
1179970,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.515295028686523,73.86865234375,1548081987,1661,16,2019-01-21 20:16:27
1180143,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.516035079956055,73.86862182617188,1548082012,1661,16,2019-01-21 20:16:52
1180309,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.517480850219727,73.86844635009766,1548082039,1661,17,2019-01-21 20:17:19
1180467,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.518484115600586,73.86843872070312,1548082064,1661,17,2019-01-21 20:17:44
1180626,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.518871307373047,73.86843872070312,1548082086,1661,21,2019-01-21 20:18:06
1180711,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52027702331543,73.86761474609375,1548082116,1661,3,2019-01-21 20:18:36
1180793,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52027702331543,73.86761474609375,1548082119,1661,12,2019-01-21 20:18:39
1180951,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.521358489990234,73.86747741699219,1548082143,1661,13,2019-01-21 20:19:03
1181124,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52262306213379,73.8675537109375,1548082168,1661,14,2019-01-21 20:19:28
1181289,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.523534774780273,73.86750030517578,1548082193,1661,13,2019-01-21 20:19:53
1181472,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.524988174438477,73.86750030517578,1548082215,1661,18,2019-01-21 20:20:15
1181642,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52530288696289,73.86754608154297,1548082240,1661,18,2019-01-21 20:20:40
1181811,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52530288696289,73.86754608154297,1548082265,1661,17,2019-01-21 20:21:05
1181971,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52530288696289,73.86754608154297,1548082292,1661,14,2019-01-21 20:21:32
1182200,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.525192260742188,73.86811828613281,1548082317,1661,25,2019-01-21 20:21:57
1182373,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52431869506836,73.8705062866211,1548082354,1661,13,2019-01-21 20:22:34
1182454,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.525047302246094,73.87153625488281,1548082377,1661,1,2019-01-21 20:22:57
1182623,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52509880065918,73.87158203125,1548082383,1661,18,2019-01-21 20:23:03
1182793,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52591323852539,73.87226867675781,1548082408,1661,16,2019-01-21 20:23:28
1182968,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52645492553711,73.87265014648438,1548082433,1661,13,2019-01-21 20:23:53
1183127,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52645492553711,73.87265014648438,1548082455,1661,15,2019-01-21 20:24:15
1183282,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52645492553711,73.87265014648438,1548082480,1661,13,2019-01-21 20:24:40
1183443,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.52645492553711,73.87265014648438,1548082504,1661,12,2019-01-21 20:25:04
1183764,NORMAL_42_Bhakti Shakti To Katraj_Down-1945_0,42,18.526866912841797,73.87286376953125,1548082528,1661,34,2019-01-21 20:25:28
